id,name,class,mass (g),mass (kg),fall,year,latitude,longitude,GeoLocation
13973,Lewis Cliff 88220,L6,5.2,0.0052,Found,1988,-84.28629,161.3477,"(-84.28629, 161.3477)"
14203,Lewis Cliff 88459,L6,5.2,0.0052,Found,1988,-84.25083,161.37802,"(-84.25083, 161.37802)"
14424,Lewis Cliff 88687,L6,5.2,0.0052,Found,1988,-84.27105,161.38646,"(-84.27105, 161.38646)"
14398,Lewis Cliff 88661,L6,5.2,0.0052,Found,1988,-84.27504,161.39797,"(-84.27504, 161.39797)"
13850,Lewis Cliff 88096,H5,5.2,0.0052,Found,1988,-84.25263,161.40654,"(-84.25263, 161.40654)"
14028,Lewis Cliff 88277,LL5,5.2,0.0052,Found,1988,-84.23654,161.44034,"(-84.23654, 161.44034)"
13989,Lewis Cliff 88237,H6,5.2,0.0052,Found,1988,-84.23456,161.4599,"(-84.23456, 161.4599)"
13991,Lewis Cliff 88239,H6,5.3,0.0053,Found,1988,-84.23746,161.49297,"(-84.23746, 161.49297)"
1168,Allan Hills 88124,H5,5.39,0.00539,Found,1988,-76.68052,159.32969,"(-76.68052, 159.32969)"
14210,Lewis Cliff 88466,H5,5.4,0.0054,Found,1988,-84.24829,161.39342,"(-84.24829, 161.39342)"
14333,Lewis Cliff 88594,L3.7,5.4,0.0054,Found,1988,-84.25191,161.40714,"(-84.25191, 161.40714)"
14253,Lewis Cliff 88510,H5,5.4,0.0054,Found,1988,-84.24613,161.41065,"(-84.24613, 161.41065)"
13975,Lewis Cliff 88222,L5,5.4,0.0054,Found,1988,-84.23511,161.46197,"(-84.23511, 161.46197)"
14393,Lewis Cliff 88656,L6,5.5,0.0055,Found,1988,-84.27333,161.37853,"(-84.27333, 161.37853)"
14001,Lewis Cliff 88250,H6,5.5,0.0055,Found,1988,-84.23863,161.42761,"(-84.23863, 161.42761)"
13800,Lewis Cliff 88046,H5,5.5,0.0055,Found,1988,-84.24553,161.43385,"(-84.24553, 161.43385)"
14167,Lewis Cliff 88422,L5,5.5,0.0055,Found,1988,-84.24255,161.4343,"(-84.24255, 161.4343)"
13824,Lewis Cliff 88070,H6,5.5,0.0055,Found,1988,-84.24539,161.4515,"(-84.24539, 161.4515)"
14462,Lewis Cliff 88725,H5,5.5,0.0055,Found,1988,-84.23305,161.54639,"(-84.23305, 161.54639)"
14153,Lewis Cliff 88407,H5,5.6,0.0056,Found,1988,-84.24232,161.43172,"(-84.24232, 161.43172)"
13887,Lewis Cliff 88134,L6,5.7,0.0057,Found,1988,-84.24526,161.38972,"(-84.24526, 161.38972)"
1162,Allan Hills 88118,H6,5.72,0.00572,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14388,Lewis Cliff 88651,L6,5.8,0.0058,Found,1988,-84.29084,161.33845,"(-84.29084, 161.33845)"
14318,Lewis Cliff 88578,H5,5.8,0.0058,Found,1988,-84.24885,161.37186,"(-84.24885, 161.37186)"
14235,Lewis Cliff 88491,L6,5.8,0.0058,Found,1988,-84.25027,161.38805,"(-84.25027, 161.38805)"
14496,Lewis Cliff 88759,H5,5.8,0.0058,Found,1988,-84.27201,161.41056,"(-84.27201, 161.41056)"
14165,Lewis Cliff 88420,H6,5.8,0.0058,Found,1988,-84.24349,161.44035,"(-84.24349, 161.44035)"
14158,Lewis Cliff 88413,H6,5.8,0.0058,Found,1988,-84.24595,161.46706,"(-84.24595, 161.46706)"
1157,Allan Hills 88113,H5,5.84,0.00584,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
15333,MacAlpine Hills 88169,H5,5.9,0.0059,Found,1988,-84.21667,160.5,"(-84.21667, 160.5)"
13904,Lewis Cliff 88151,H5,5.9,0.0059,Found,1988,-84.24608,161.40195,"(-84.24608, 161.40195)"
14317,Lewis Cliff 88577,H6,5.9,0.0059,Found,1988,-84.25061,161.40731,"(-84.25061, 161.40731)"
14280,Lewis Cliff 88539,H5,5.9,0.0059,Found,1988,-84.25191,161.41098,"(-84.25191, 161.41098)"
14031,Lewis Cliff 88280,Lodranite,6,0.006,Found,1988,-84.28238,161.359,"(-84.28238, 161.359)"
14464,Lewis Cliff 88727,H5,6,0.006,Found,1988,-84.28093,161.36788,"(-84.28093, 161.36788)"
14319,Lewis Cliff 88579,H5,6,0.006,Found,1988,-84.24937,161.39646,"(-84.24937, 161.39646)"
14323,Lewis Cliff 88583,H6,6,0.006,Found,1988,-84.24968,161.40339,"(-84.24968, 161.40339)"
14433,Lewis Cliff 88696,L3.7,6,0.006,Found,1988,-84.27217,161.4111,"(-84.27217, 161.4111)"
13985,Lewis Cliff 88232,LL6,6,0.006,Found,1988,-84.23762,161.42981,"(-84.23762, 161.42981)"
14025,Lewis Cliff 88274,H5,6,0.006,Found,1988,-84.23873,161.48049,"(-84.23873, 161.48049)"
14453,Lewis Cliff 88716,H5,6,0.006,Found,1988,-84.23302,161.5467,"(-84.23302, 161.5467)"
1156,Allan Hills 88112,H5,6.02,0.00602,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
1159,Allan Hills 88115,H5,6.03,0.00603,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14313,Lewis Cliff 88573,H5,6.1,0.0061,Found,1988,-84.24958,161.3836,"(-84.24958, 161.3836)"
13808,Lewis Cliff 88054,H5,6.1,0.0061,Found,1988,-84.25173,161.39564,"(-84.25173, 161.39564)"
13789,Lewis Cliff 88035,H5,6.1,0.0061,Found,1988,-84.25082,161.40318,"(-84.25082, 161.40318)"
13785,Lewis Cliff 88031,L6,6.1,0.0061,Found,1988,-84.2437,161.41893,"(-84.2437, 161.41893)"
14143,Lewis Cliff 88396,L6,6.1,0.0061,Found,1988,-84.23824,161.46329,"(-84.23824, 161.46329)"
14341,Lewis Cliff 88603,H4,6.2,0.0062,Found,1988,-84.26912,161.3885,"(-84.26912, 161.3885)"
14417,Lewis Cliff 88680,H5,6.2,0.0062,Found,1988,-84.27864,161.39564,"(-84.27864, 161.39564)"
13804,Lewis Cliff 88050,H6,6.2,0.0062,Found,1988,-84.25092,161.40393,"(-84.25092, 161.40393)"
13891,Lewis Cliff 88138,H5,6.2,0.0062,Found,1988,-84.24551,161.41124,"(-84.24551, 161.41124)"
14156,Lewis Cliff 88410,H5,6.2,0.0062,Found,1988,-84.24357,161.44753,"(-84.24357, 161.44753)"
13807,Lewis Cliff 88053,H5,6.3,0.0063,Found,1988,-84.25085,161.39477,"(-84.25085, 161.39477)"
13996,Lewis Cliff 88245,L6,6.3,0.0063,Found,1988,-84.2335,161.44783,"(-84.2335, 161.44783)"
14394,Lewis Cliff 88657,L6,6.4,0.0064,Found,1988,-84.29526,161.32207,"(-84.29526, 161.32207)"
14326,Lewis Cliff 88586,LL6,6.4,0.0064,Found,1988,-84.25191,161.43067,"(-84.25191, 161.43067)"
14011,Lewis Cliff 88260,H6,6.4,0.0064,Found,1988,-84.24183,161.45447,"(-84.24183, 161.45447)"
1158,Allan Hills 88114,H4,6.42,0.00642,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14304,Lewis Cliff 88564,LL6,6.5,0.0065,Found,1988,-84.28333,161.08333,"(-84.28333, 161.08333)"
14173,Lewis Cliff 88428,H5,6.5,0.0065,Found,1988,-84.24819,161.38562,"(-84.24819, 161.38562)"
14192,Lewis Cliff 88448,H5,6.5,0.0065,Found,1988,-84.25072,161.38765,"(-84.25072, 161.38765)"
14242,Lewis Cliff 88498,H5,6.5,0.0065,Found,1988,-84.24944,161.38802,"(-84.24944, 161.38802)"
14187,Lewis Cliff 88442,H5,6.5,0.0065,Found,1988,-84.24801,161.39405,"(-84.24801, 161.39405)"
14316,Lewis Cliff 88576,H5,6.5,0.0065,Found,1988,-84.24623,161.40761,"(-84.24623, 161.40761)"
14211,Lewis Cliff 88467,L3.8,6.6,0.0066,Found,1988,-84.29766,161.28768,"(-84.29766, 161.28768)"
14395,Lewis Cliff 88658,LL6,6.6,0.0066,Found,1988,-84.27076,161.3692,"(-84.27076, 161.3692)"
14180,Lewis Cliff 88435,H5,6.6,0.0066,Found,1988,-84.24917,161.38357,"(-84.24917, 161.38357)"
13895,Lewis Cliff 88142,H6,6.6,0.0066,Found,1988,-84.2455,161.40545,"(-84.2455, 161.40545)"
14120,Lewis Cliff 88371,H6,6.6,0.0066,Found,1988,-84.2393,161.45625,"(-84.2393, 161.45625)"
14470,Lewis Cliff 88733,L5,6.6,0.0066,Found,1988,-84.22997,161.55373,"(-84.22997, 161.55373)"
13976,Lewis Cliff 88223,H6,6.7,0.0067,Found,1988,-84.2825,161.35595,"(-84.2825, 161.35595)"
14404,Lewis Cliff 88667,H5,6.7,0.0067,Found,1988,-84.27145,161.36688,"(-84.27145, 161.36688)"
14184,Lewis Cliff 88439,H5,6.7,0.0067,Found,1988,-84.24991,161.38311,"(-84.24991, 161.38311)"
14257,Lewis Cliff 88514,H5,6.7,0.0067,Found,1988,-84.24683,161.39532,"(-84.24683, 161.39532)"
14422,Lewis Cliff 88685,H5,6.7,0.0067,Found,1988,-84.2772,161.40091,"(-84.2772, 161.40091)"
13782,Lewis Cliff 88028,H6,6.7,0.0067,Found,1988,-84.25132,161.40133,"(-84.25132, 161.40133)"
14296,Lewis Cliff 88555,H5,6.7,0.0067,Found,1988,-84.25203,161.4034,"(-84.25203, 161.4034)"
1160,Allan Hills 88116,H5,6.74,0.00674,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14481,Lewis Cliff 88744,LL6,6.8,0.0068,Found,1988,-84.2875,161.34364,"(-84.2875, 161.34364)"
14374,Lewis Cliff 88637,H5,6.8,0.0068,Found,1988,-84.2709,161.38728,"(-84.2709, 161.38728)"
14516,Lewis Cliff 88779,LL5,6.8,0.0068,Found,1988,-84.25303,161.40416,"(-84.25303, 161.40416)"
14366,Lewis Cliff 88628,H5,6.8,0.0068,Found,1988,-84.25168,161.40899,"(-84.25168, 161.40899)"
14162,Lewis Cliff 88417,H5,6.8,0.0068,Found,1988,-84.2424,161.43913,"(-84.2424, 161.43913)"
13801,Lewis Cliff 88047,H5,6.8,0.0068,Found,1988,-84.24793,161.47828,"(-84.24793, 161.47828)"
1147,Allan Hills 88103,H5,6.88,0.00688,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14379,Lewis Cliff 88642,H5,6.9,0.0069,Found,1988,-84.27483,161.39407,"(-84.27483, 161.39407)"
14271,Lewis Cliff 88530,L6,6.9,0.0069,Found,1988,-84.25055,161.40314,"(-84.25055, 161.40314)"
14410,Lewis Cliff 88673,L4,6.9,0.0069,Found,1988,-84.27135,161.41234,"(-84.27135, 161.41234)"
14269,Lewis Cliff 88528,H6,6.9,0.0069,Found,1988,-84.24963,161.42926,"(-84.24963, 161.42926)"
14200,Lewis Cliff 88456,H6,6.9,0.0069,Found,1988,-84.24779,161.44123,"(-84.24779, 161.44123)"
13829,Lewis Cliff 88075,L6,6.9,0.0069,Found,1988,-84.24541,161.44752,"(-84.24541, 161.44752)"
1155,Allan Hills 88111,H5,6.94,0.00694,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
1096,Allan Hills 88052,CM2,7,0.007,Found,1988,-76.70593,159.15664,"(-76.70593, 159.15664)"
13853,Lewis Cliff 88099,H5,7,0.007,Found,1988,-84.25192,161.4008,"(-84.25192, 161.4008)"
13833,Lewis Cliff 88079,H5,7,0.007,Found,1988,-84.24411,161.42107,"(-84.24411, 161.42107)"
14345,Lewis Cliff 88607,H6,7,0.007,Found,1988,-84.26905,161.42376,"(-84.26905, 161.42376)"
13796,Lewis Cliff 88042,H6,7,0.007,Found,1988,-84.24533,161.42408,"(-84.24533, 161.42408)"
14347,Lewis Cliff 88609,H5,7,0.007,Found,1988,-84.26849,161.42488,"(-84.26849, 161.42488)"
14146,Lewis Cliff 88399,H6,7,0.007,Found,1988,-84.23827,161.44772,"(-84.23827, 161.44772)"
1148,Allan Hills 88104,H5,7.09,0.00709,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
13885,Lewis Cliff 88132,H5,7.1,0.0071,Found,1988,-84.28333,161.08333,"(-84.28333, 161.08333)"
14454,Lewis Cliff 88717,H5,7.1,0.0071,Found,1988,-84.28294,161.37676,"(-84.28294, 161.37676)"
13870,Lewis Cliff 88117,H5,7.1,0.0071,Found,1988,-84.25325,161.39431,"(-84.25325, 161.39431)"
14267,Lewis Cliff 88526,L5,7.1,0.0071,Found,1988,-84.23679,161.44687,"(-84.23679, 161.44687)"
13764,Lewis Cliff 88010,Eucrite-unbr,7.1,0.0071,Found,1988,-84.23579,161.47413,"(-84.23579, 161.47413)"
14486,Lewis Cliff 88749,L5,7.1,0.0071,Found,1988,-84.23532,161.51184,"(-84.23532, 161.51184)"
14447,Lewis Cliff 88710,L6,7.1,0.0071,Found,1988,-84.23213,161.5174,"(-84.23213, 161.5174)"
1151,Allan Hills 88107,H5,7.11,0.00711,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
1152,Allan Hills 88108,H6,7.12,0.00712,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
3349,Asuka 880640,L6,7.18,0.00718,Found,1988,-72,26,"(-72.0, 26.0)"
1153,Allan Hills 88109,L6,7.19,0.00719,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
13757,Lewis Cliff 88002,CM2,7.2,0.0072,Found,1988,-84.2804,161.36849,"(-84.2804, 161.36849)"
14225,Lewis Cliff 88481,H6,7.2,0.0072,Found,1988,-84.24904,161.37914,"(-84.24904, 161.37914)"
14473,Lewis Cliff 88736,L6,7.2,0.0072,Found,1988,-84.2872,161.38448,"(-84.2872, 161.38448)"
14392,Lewis Cliff 88655,H5,7.2,0.0072,Found,1988,-84.2747,161.39153,"(-84.2747, 161.39153)"
13805,Lewis Cliff 88051,H5,7.2,0.0072,Found,1988,-84.25174,161.40353,"(-84.25174, 161.40353)"
14265,Lewis Cliff 88523,L6,7.2,0.0072,Found,1988,-84.24659,161.41231,"(-84.24659, 161.41231)"
14367,Lewis Cliff 88629,L6,7.2,0.0072,Found,1988,-84.25343,161.44329,"(-84.25343, 161.44329)"
14229,Lewis Cliff 88485,H5,7.2,0.0072,Found,1988,-84.24695,161.44572,"(-84.24695, 161.44572)"
1150,Allan Hills 88106,H4,7.22,0.00722,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14463,Lewis Cliff 88726,H5,7.3,0.0073,Found,1988,-84.2859,161.3486,"(-84.2859, 161.3486)"
13788,Lewis Cliff 88034,H5,7.3,0.0073,Found,1988,-84.25152,161.39353,"(-84.25152, 161.39353)"
14402,Lewis Cliff 88665,H5,7.3,0.0073,Found,1988,-84.27188,161.39979,"(-84.27188, 161.39979)"
13839,Lewis Cliff 88085,H5,7.3,0.0073,Found,1988,-84.24513,161.41736,"(-84.24513, 161.41736)"
14159,Lewis Cliff 88414,H5,7.3,0.0073,Found,1988,-84.24206,161.44084,"(-84.24206, 161.44084)"
14134,Lewis Cliff 88386,H6,7.3,0.0073,Found,1988,-84.24353,161.44253,"(-84.24353, 161.44253)"
13987,Lewis Cliff 88234,L6,7.3,0.0073,Found,1988,-84.2348,161.45085,"(-84.2348, 161.45085)"
1149,Allan Hills 88105,L3,7.38,0.00738,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14509,Lewis Cliff 88772,Ureilite,7.4,0.0074,Found,1988,-84.28735,161.356,"(-84.28735, 161.356)"
14247,Lewis Cliff 88503,H3.8,7.4,0.0074,Found,1988,-84.2508,161.38827,"(-84.2508, 161.38827)"
14282,Lewis Cliff 88541,H6,7.4,0.0074,Found,1988,-84.25048,161.40201,"(-84.25048, 161.40201)"
13866,Lewis Cliff 88113,L6,7.4,0.0074,Found,1988,-84.27448,161.40246,"(-84.27448, 161.40246)"
14160,Lewis Cliff 88415,H3.7,7.4,0.0074,Found,1988,-84.23729,161.45043,"(-84.23729, 161.45043)"
14457,Lewis Cliff 88720,H6,7.5,0.0075,Found,1988,-84.2719,161.36734,"(-84.2719, 161.36734)"
14359,Lewis Cliff 88621,L3.7,7.5,0.0075,Found,1988,-84.27007,161.39499,"(-84.27007, 161.39499)"
13929,Lewis Cliff 88176,LL3.6,7.5,0.0075,Found,1988,-84.25077,161.4139,"(-84.25077, 161.4139)"
13820,Lewis Cliff 88066,L6,7.5,0.0075,Found,1988,-84.24403,161.43203,"(-84.24403, 161.43203)"
14260,Lewis Cliff 88517,H6,7.5,0.0075,Found,1988,-84.2491,161.43296,"(-84.2491, 161.43296)"
14145,Lewis Cliff 88398,H5,7.5,0.0075,Found,1988,-84.24071,161.44273,"(-84.24071, 161.44273)"
14450,Lewis Cliff 88713,H5,7.6,0.0076,Found,1988,-84.28213,161.37688,"(-84.28213, 161.37688)"
14195,Lewis Cliff 88451,H6,7.6,0.0076,Found,1988,-84.25089,161.38403,"(-84.25089, 161.38403)"
14258,Lewis Cliff 88515,LL6,7.6,0.0076,Found,1988,-84.24937,161.39739,"(-84.24937, 161.39739)"
14295,Lewis Cliff 88554,H5,7.6,0.0076,Found,1988,-84.25285,161.39952,"(-84.25285, 161.39952)"
14490,Lewis Cliff 88753,L6,7.6,0.0076,Found,1988,-84.23368,161.46315,"(-84.23368, 161.46315)"
14020,Lewis Cliff 88269,L5,7.6,0.0076,Found,1988,-84.24248,161.48698,"(-84.24248, 161.48698)"
14458,Lewis Cliff 88721,L6,7.7,0.0077,Found,1988,-84.28552,161.35956,"(-84.28552, 161.35956)"
14364,Lewis Cliff 88626,H5,7.7,0.0077,Found,1988,-84.25149,161.38879,"(-84.25149, 161.38879)"
13843,Lewis Cliff 88089,L5,7.7,0.0077,Found,1988,-84.25222,161.40951,"(-84.25222, 161.40951)"
14204,Lewis Cliff 88460,H5,7.7,0.0077,Found,1988,-84.24855,161.4377,"(-84.24855, 161.4377)"
14371,Lewis Cliff 88634,L3.4,7.7,0.0077,Found,1988,-84.26728,161.4481,"(-84.26728, 161.4481)"
13844,Lewis Cliff 88090,H6,7.8,0.0078,Found,1988,-84.25234,161.41725,"(-84.25234, 161.41725)"
14434,Lewis Cliff 88697,H5,7.9,0.0079,Found,1988,-84.27177,161.40183,"(-84.27177, 161.40183)"
13837,Lewis Cliff 88083,H6,7.9,0.0079,Found,1988,-84.24513,161.405,"(-84.24513, 161.405)"
14416,Lewis Cliff 88679,Diogenite,7.9,0.0079,Found,1988,-84.27597,161.40691,"(-84.27597, 161.40691)"
13798,Lewis Cliff 88044,L5,7.9,0.0079,Found,1988,-84.24712,161.45428,"(-84.24712, 161.45428)"
14125,Lewis Cliff 88376,LL6,7.9,0.0079,Found,1988,-84.23754,161.46154,"(-84.23754, 161.46154)"
13980,Lewis Cliff 88227,L6,7.9,0.0079,Found,1988,-84.23496,161.46342,"(-84.23496, 161.46342)"
4692,Asuka 881983,H6,7.95,0.00795,Found,1988,-72,26,"(-72.0, 26.0)"
13777,Lewis Cliff 88023,"Iron, ungrouped",8,0.008,Found,1988,-84.28333,161.08333,"(-84.28333, 161.08333)"
14467,Lewis Cliff 88730,H6,8,0.008,Found,1988,-84.27165,161.36125,"(-84.27165, 161.36125)"
14268,Lewis Cliff 88527,L6,8,0.008,Found,1988,-84.24747,161.3751,"(-84.24747, 161.3751)"
13822,Lewis Cliff 88068,L4,8,0.008,Found,1988,-84.24499,161.41825,"(-84.24499, 161.41825)"
14472,Lewis Cliff 88735,H5,8,0.008,Found,1988,-84.23238,161.55301,"(-84.23238, 161.55301)"
14206,Lewis Cliff 88462,L3.7,8.1,0.0081,Found,1988,-84.25012,161.38838,"(-84.25012, 161.38838)"
14139,Lewis Cliff 88392,H5,8.1,0.0081,Found,1988,-84.23689,161.43716,"(-84.23689, 161.43716)"
14169,Lewis Cliff 88424,L6,8.1,0.0081,Found,1988,-84.24138,161.44118,"(-84.24138, 161.44118)"
14034,Lewis Cliff 88283,H4,8.1,0.0081,Found,1988,-84.23641,161.45106,"(-84.23641, 161.45106)"
1145,Allan Hills 88101,H5-6,8.16,0.00816,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14137,Lewis Cliff 88390,H4,8.2,0.0082,Found,1988,-84.23757,161.44826,"(-84.23757, 161.44826)"
1138,Allan Hills 88094,H5,8.27,0.00827,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
1154,Allan Hills 88110,H5,8.3,0.0083,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14351,Lewis Cliff 88613,H5,8.3,0.0083,Found,1988,-84.26951,161.36454,"(-84.26951, 161.36454)"
14391,Lewis Cliff 88654,L6,8.3,0.0083,Found,1988,-84.26449,161.37011,"(-84.26449, 161.37011)"
14488,Lewis Cliff 88751,H5,8.3,0.0083,Found,1988,-84.28049,161.39261,"(-84.28049, 161.39261)"
13875,Lewis Cliff 88122,H5,8.3,0.0083,Found,1988,-84.27578,161.41066,"(-84.27578, 161.41066)"
13825,Lewis Cliff 88071,H6,8.3,0.0083,Found,1988,-84.2527,161.41326,"(-84.2527, 161.41326)"
13797,Lewis Cliff 88043,L6,8.3,0.0083,Found,1988,-84.24334,161.4258,"(-84.24334, 161.4258)"
14181,Lewis Cliff 88436,H5,8.3,0.0083,Found,1988,-84.24641,161.43001,"(-84.24641, 161.43001)"
1141,Allan Hills 88097,H6,8.33,0.00833,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
1146,Allan Hills 88102,Howardite,8.33,0.00833,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14228,Lewis Cliff 88484,LL3.6,8.4,0.0084,Found,1988,-84.24814,161.40106,"(-84.24814, 161.40106)"
14208,Lewis Cliff 88464,H6,8.4,0.0084,Found,1988,-84.24915,161.40461,"(-84.24915, 161.40461)"
13761,Lewis Cliff 88007,Eucrite-pmict,8.4,0.0084,Found,1988,-84.27591,161.41072,"(-84.27591, 161.41072)"
13811,Lewis Cliff 88057,H5,8.4,0.0084,Found,1988,-84.24634,161.45273,"(-84.24634, 161.45273)"
14503,Lewis Cliff 88766,L6,8.4,0.0084,Found,1988,-84.23403,161.47591,"(-84.23403, 161.47591)"
1139,Allan Hills 88095,H5,8.45,0.00845,Found,1988,-76.69458,159.28725,"(-76.69458, 159.28725)"
1144,Allan Hills 88100,H5,8.49,0.00849,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14337,Lewis Cliff 88599,H6,8.5,0.0085,Found,1988,-84.25083,161.41339,"(-84.25083, 161.41339)"
1142,Allan Hills 88098,L/LL3,8.51,0.00851,Found,1988,-76.68231,159.31165,"(-76.68231, 159.31165)"
14492,Lewis Cliff 88755,H4,8.6,0.0086,Found,1988,-84.27843,161.35143,"(-84.27843, 161.35143)"
14358,Lewis Cliff 88620,H5,8.6,0.0086,Found,1988,-84.2675,161.35395,"(-84.2675, 161.35395)"
14292,Lewis Cliff 88551,H6,8.6,0.0086,Found,1988,-84.25147,161.38242,"(-84.25147, 161.38242)"
14378,Lewis Cliff 88641,H5,8.6,0.0086,Found,1988,-84.2709,161.4058,"(-84.2709, 161.4058)"
1143,Allan Hills 88099,H5,8.62,0.00862,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14298,Lewis Cliff 88557,L6,8.7,0.0087,Found,1988,-84.25115,161.37117,"(-84.25115, 161.37117)"
14266,Lewis Cliff 88524,H5,8.7,0.0087,Found,1988,-84.24977,161.39898,"(-84.24977, 161.39898)"
14104,Lewis Cliff 88354,H6,8.7,0.0087,Found,1988,-84.251,161.40528,"(-84.251, 161.40528)"
14121,Lewis Cliff 88372,LL6,8.7,0.0087,Found,1988,-84.24146,161.4745,"(-84.24146, 161.4745)"
14014,Lewis Cliff 88263,L3.4,8.8,0.0088,Found,1988,-84.2838,161.34398,"(-84.2838, 161.34398)"
14448,Lewis Cliff 88711,L5,8.8,0.0088,Found,1988,-84.27248,161.3626,"(-84.27248, 161.3626)"
13880,Lewis Cliff 88127,H5,8.8,0.0088,Found,1988,-84.25303,161.4031,"(-84.25303, 161.4031)"
13983,Lewis Cliff 88230,H4,8.8,0.0088,Found,1988,-84.23553,161.44093,"(-84.23553, 161.44093)"
14170,Lewis Cliff 88425,L6,8.8,0.0088,Found,1988,-84.23725,161.44913,"(-84.23725, 161.44913)"
1137,Allan Hills 88093,H5,8.84,0.00884,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14352,Lewis Cliff 88614,L6,8.9,0.0089,Found,1988,-84.26735,161.36541,"(-84.26735, 161.36541)"
14220,Lewis Cliff 88476,H5,8.9,0.0089,Found,1988,-84.24908,161.38143,"(-84.24908, 161.38143)"
14335,Lewis Cliff 88596,LL3.4,8.9,0.0089,Found,1988,-84.25231,161.45413,"(-84.25231, 161.45413)"
14027,Lewis Cliff 88276,H5,8.9,0.0089,Found,1988,-84.23183,161.45801,"(-84.23183, 161.45801)"
13816,Lewis Cliff 88062,H5,8.9,0.0089,Found,1988,-84.24719,161.47906,"(-84.24719, 161.47906)"
14418,Lewis Cliff 88681,H5,9,0.009,Found,1988,-84.2749,161.38457,"(-84.2749, 161.38457)"
13780,Lewis Cliff 88026,H5,9,0.009,Found,1988,-84.25077,161.40199,"(-84.25077, 161.40199)"
13860,Lewis Cliff 88107,H5,9,0.009,Found,1988,-84.25536,161.40218,"(-84.25536, 161.40218)"
14501,Lewis Cliff 88764,H5,9,0.009,Found,1988,-84.23295,161.47552,"(-84.23295, 161.47552)"
14089,Lewis Cliff 88338,L6,9.1,0.0091,Found,1988,-84.28333,161.08333,"(-84.28333, 161.08333)"
13851,Lewis Cliff 88097,H5,9.1,0.0091,Found,1988,-84.25256,161.40572,"(-84.25256, 161.40572)"
13819,Lewis Cliff 88065,H5,9.1,0.0091,Found,1988,-84.24473,161.41512,"(-84.24473, 161.41512)"
13988,Lewis Cliff 88236,H5,9.1,0.0091,Found,1988,-84.23797,161.42603,"(-84.23797, 161.42603)"
4400,Asuka 881691,CH3,9.12,0.00912,Found,1988,-72,26,"(-72.0, 26.0)"
1133,Allan Hills 88089,L6,9.16,0.00916,Found,1988,-76.71667,159.33333,"(-76.71667, 159.33333)"
14276,Lewis Cliff 88535,H5,9.2,0.0092,Found,1988,-84.26383,161.35011,"(-84.26383, 161.35011)"
14461,Lewis Cliff 88724,L5,9.2,0.0092,Found,1988,-84.27821,161.36118,"(-84.27821, 161.36118)"
14106,Lewis Cliff 88356,L6,9.2,0.0092,Found,1988,-84.25133,161.38723,"(-84.25133, 161.38723)"
14256,Lewis Cliff 88513,H5,9.2,0.0092,Found,1988,-84.24974,161.4041,"(-84.24974, 161.4041)"
14321,Lewis Cliff 88581,H5,9.2,0.0092,Found,1988,-84.2466,161.40761,"(-84.2466, 161.40761)"
13795,Lewis Cliff 88041,L6,9.2,0.0092,Found,1988,-84.24626,161.46764,"(-84.24626, 161.46764)"
14442,Lewis Cliff 88705,L6,9.2,0.0092,Found,1988,-84.23113,161.48675,"(-84.23113, 161.48675)"
14403,Lewis Cliff 88666,L6,9.3,0.0093,Found,1988,-84.29272,161.35319,"(-84.29272, 161.35319)"
13867,Lewis Cliff 88114,H5,9.3,0.0093,Found,1988,-84.2533,161.40759,"(-84.2533, 161.40759)"
14021,Lewis Cliff 88270,H6,9.3,0.0093,Found,1988,-84.27904,161.42701,"(-84.27904, 161.42701)"
1135,Allan Hills 88091,H5,9.36,0.00936,Found,1988,-76.68789,159.38628,"(-76.68789, 159.38628)"
14390,Lewis Cliff 88653,H5,9.4,0.0094,Found,1988,-84.27218,161.37185,"(-84.27218, 161.37185)"
14008,Lewis Cliff 88257,L5,9.4,0.0094,Found,1988,-84.2394,161.50343,"(-84.2394, 161.50343)"
13858,Lewis Cliff 88105,H5,9.5,0.0095,Found,1988,-84.25283,161.37754,"(-84.25283, 161.37754)"
